Hierarchy_MTR_Class	Hierarchy_MTR_Name	CSCD_ID	SHORT_NAME/ru_RU	AUTO_SHORT_NAME	FULL_NAME/ru_RU	AUTO_FULL_NAME	BASE_UNIT	TMC_Stat	TMC_Type	COMMENT	Item_creation_date
3001010201010100	Костюмы лет муж ЛМ03-01	6079668	Костюм ЛМ03-01 7 104-108/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 7 р-р 104-108/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079669	Костюм ЛМ03-01 7 104-108/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 7 р-р 104-108/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079670	Костюм ЛМ03-01 7 104-108/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 7 р-р 104-108/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079671	Костюм ЛМ03-01 7 112-116/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 7 р-р 112-116/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079674	Костюм ЛМ03-01 7 112-116/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 7 р-р 112-116/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079677	Костюм ЛМ03-01 7 112-116/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 7 р-р 112-116/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079678	Костюм ЛМ03-01 7 120-124/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 7 р-р 120-124/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079679	Костюм ЛМ03-01 7 120-124/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 7 р-р 120-124/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079681	Костюм ЛМ03-01 7 120-124/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 7 р-р 120-124/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010101020100	Костюмы лет муж ЛМ01-02	6056059	Костюм ЛМ01-02б 5		Костюм летний мужской для защиты от нефти и нефтепродуктов ЛМ01-02б (куртка, брюки) группа ткани 5 СТО ЛУКОЙЛ 1.6.15.1-1-2023		89	00	2	Эталонная запись	05.06.2025
3001010101020100	Костюмы лет муж ЛМ01-02	6056060	Костюм ЛМ01-02б 5 96-100/170-176		Костюм летний мужской для защиты от нефти и нефтепродуктов ЛМ01-02б (куртка, брюки) группа ткани 5 р-р 96-100/170-176 СТО ЛУКОЙЛ 1.6.15.1-1-2023		89	00	3	Эталонная запись	05.06.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079348	Костюм ЛМ03-01ИТРб 1 104-108/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 104-108/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079363	Костюм ЛМ03-01 1 104-108/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 104-108/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079379	Костюм ЛМ03-01 1 136-140/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 136-140/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079383	Костюм ЛМ03-01ИТРб 1 104-108/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 104-108/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079384	Костюм ЛМ03-01ИТРб 1 104-108/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 104-108/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079389	Костюм ЛМ03-01ИТРб 1 112-116/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 112-116/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079391	Костюм ЛМ03-01ИТРб 1 112-116/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 112-116/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079392	Костюм ЛМ03-01ИТРб 1 112-116/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 112-116/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079393	Костюм ЛМ03-01ИТРб 1 112-116/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 112-116/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079394	Костюм ЛМ03-01 1 112-116/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 112-116/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079395	Костюм ЛМ03-01 1 112-116/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 112-116/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079396	Костюм ЛМ03-01ИТРб 1 120-124/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 120-124/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079397	Костюм ЛМ03-01ИТРб 1 120-124/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 120-124/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079398	Костюм ЛМ03-01ИТРб 1 120-124/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 120-124/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079399	Костюм ЛМ03-01ИТРб 1 120-124/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 120-124/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079405	Костюм ЛМ03-01ИТРб 1 120-124/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 120-124/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079406	Костюм ЛМ03-01ИТРб 1 128-132/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 128-132/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079407	Костюм ЛМ03-01ИТРб 1 128-132/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 128-132/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079408	Костюм ЛМ03-01ИТРб 1 128-132/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 128-132/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079409	Костюм ЛМ03-01ИТРб 1 128-132/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 128-132/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079411	Костюм ЛМ03-01 1 112-116/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 112-116/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079412	Костюм ЛМ03-01 1 120-124/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 120-124/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079414	Костюм ЛМ03-01 1 120-124/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 120-124/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079415	Костюм ЛМ03-01 1 120-124/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 120-124/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079418	Костюм ЛМ03-01 1 128-132/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 128-132/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079419	Костюм ЛМ03-01 1 128-132/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 128-132/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079420	Костюм ЛМ03-01 1 128-132/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 128-132/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079421	Костюм ЛМ03-01ИТРб 1 128-132/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 128-132/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079422	Костюм ЛМ03-01ИТРб 1 136-140/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 136-140/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079423	Костюм ЛМ03-01ИТРб 1 136-140/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 136-140/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079424	Костюм ЛМ03-01ИТРб 1 136-140/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 136-140/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079425	Костюм ЛМ03-01 1 128-132/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 128-132/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079426	Костюм ЛМ03-01 1 128-132/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 128-132/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079431	Костюм ЛМ03-01 1 96-100/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 96-100/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079432	Костюм ЛМ03-01 1 88-92/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 88-92/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079434	Костюм ЛМ03-01ИТРб 1 136-140/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 136-140/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079435	Костюм ЛМ03-01ИТРб 1 144-148/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 144-148/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079436	Костюм ЛМ03-01ИТРб 1 144-148/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 144-148/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079437	Костюм ЛМ03-01ИТРб 1 144-148/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 1 р-р 144-148/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079440	Костюм ЛМ03-01 1 88-92/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 88-92/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079447	Костюм ЛМ03-01 1 80-84/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 80-84/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079448	Костюм ЛМ03-01 1 80-84/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 80-84/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079451	Костюм ЛМ03-01 1 80-84/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 80-84/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079452	Костюм ЛМ03-01 1 80-84/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 1 р-р 80-84/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087432	Калий сурьмяновин. хч ТУ6-09-803		Калий 0,5-водный сурьмяновиннокислый химически чистый ТУ 6-09-803-86		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087433	Калий сурьмяновин. ч ТУ6-09-08-1958		Калий 0,5-водный сурьмяновиннокислый чистый ТУ 6-09-08-1958-88		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087434	Калий сурьмяновин. чда ТУ6-09-803		Калий 0,5-водный сурьмяновиннокислый чистый для анализа ТУ 6-09-803-86		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087435	Калий сурьмяновин. чда ТУ6-09-08-1958		Калий 0,5-водный сурьмяновиннокислый чистый для анализа ТУ 6-09-08-1958-88		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087436	Калий фталевокислый чда ТУ6-09-4433		Калий фталевокислый чистый для анализа ТУ 6-09-4433-77		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087437	Калий виннокислый хч ТУ6-09-2677		Калий-натрий 4-водный виннокислый химически чистый ТУ 6-09-2677-89		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087438	Калий виннокислый чда Г5845		Калий-натрий 4-водный виннокислый чистый для анализа ГОСТ 5845-79		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087439	Кислота N-фенилантран. чда ТУ6-09-3592		Кислота N-фенилантраниловая чистый для анализа ТУ 6-09-3592-87		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087440	Кислота аскорбиновая чда ТУКОМП 2-723		Кислота аскорбиновая чистый для анализа ТУ КОМП 2-723-15		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087441	Кислота бензойная осч ТУ50-791		Кислота бензойная особо чистый ТУ 50-791-91		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087442	Кислота винная осч ТУКОМП 3-485		Кислота винная особо чистый ТУ КОМП 3-485-12		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087443	Кислота винная ч Г5817		Кислота винная чистый ГОСТ 5817-77		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087444	Кислота винная чда Г5817		Кислота винная чистый для анализа ГОСТ 5817-77		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087445	Кислота 1-водная лимонная чда Г3652		Кислота 1-водная лимонная чистый для анализа ГОСТ 3652-69		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087446	Кислота безводная лимонная хч Г3652		Кислота безводная лимонная химически чистый ГОСТ 3652-69		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087447	Кислота муравьиная чда Г5848		Кислота муравьиная чистый для анализа ГОСТ 5848-73		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087448	Кислота соляная хч Г3118		Кислота соляная химически чистый ГОСТ 3118-77		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087449	Кислота сульфам. хч ТУ2612-280-00204197		Кислота сульфаминовая химически чистый ТУ 2612-280-00204197-2002		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087450	Кислота сульфам. хч ТУ6-09-2437		Кислота сульфаминовая химически чистый ТУ 6-09-2437-79		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087451	Кислота сульфам. чда Г5821		Кислота сульфаминовая чистый для анализа ГОСТ 5821-78		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087452	Кислота уксусная осч Г18270		Кислота уксусная особо чистый ГОСТ 18270-72		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087453	Кислота уксусная хч Г61		Кислота уксусная химически чистый ГОСТ 61-75		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087454	Кислота хлорная хч ТУ6-09-2878		Кислота хлорная химически чистый ТУ 6-09-2878-84		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087455	Кислота 2-водная щавелевая ч Г22180		Кислота 2-водная щавелевая чистый ГОСТ 22180-76		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087456	Кислота щавелевая хч Г22180		Кислота щавелевая химически чистый ГОСТ 22180-76		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087457	Кислота лимонная хч Г3652		Кислота лимонная химически чистый ГОСТ 3652-69		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087458	Натрий лимоннокислый хч Г22280		Натрий 5,5-водный лимоннокислый химически чистый ГОСТ 22280-76		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087459	Натрий лимоннокислый чда Г22280		Натрий 5,5-водный лимоннокислый чистый для анализа ГОСТ 22280-76		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087460	Цинк 2-водный уксуснокислый хч Г5823		Цинк 2-водный уксуснокислый химически чистый ГОСТ 5823-78		117	00	3	Эталонная запись	20.08.2025
4001080999000000	Кислоты органические и их соли прочие	6087461	Кислота N-фенилантран. ч ТУ6-09-3592		Кислота N-фенилантраниловая чистый ТУ 6-09-3592-87		117	00	3	Эталонная запись	20.08.2025
3001020401000000	Ботинки дем. муж. НсНмСжСмЭс	6095463	Ботинки муж кож кп Рк Неогард-Лайт 5.593		Ботинки демисезонные мужские кожаные З Ми Мп Нс Нм Сж См Эс У Мун200 композитные подноски с антипрокольными кевларовыми стельками модель Неогард-Лайт Антистат артикул 5.593 ТР ТС 019/2011		97	00	2	Эталонная запись	10.09.2025
3001020401000000	Ботинки дем. муж. НсНмСжСмЭс	6095464	Ботинки ДМ кож кп Рк Неогард-Л 5.593 р40		Ботинки демисезонные мужские кожаные З Ми Мп Нс Нм Сж См Эс У Мун200 композитные подноски с антипрокольными кевларовыми стельками модель Неогард-Лайт Антистат артикул 5.593 р40 ТР ТС 019/2011		97	00	3	Эталонная запись	10.09.2025
2004039900000000	Емкости прочие	6043898	Емкость исходной воды Е-1 1000м3		Емкость исходной воды Е-1 1000м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043899	Емкость осветленной воды Е-2 0,5м3		Емкость осветленной воды Е-2 0,5м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043900	Емкость накопительная ЭВГ 3м3		Емкость накопительная ЭВГ 3м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043901	Емкость аварийная ЕА-1 100м3		Емкость аварийная ЕА-1 100м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043902	Емкость накопительная ГМС 21м3		Емкость накопительная ГМС 21м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043903	Емкость сбора конденсата ДЕ-1 8м3		Емкость сбора конденсата ДЕ-1 8м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043904	Емкость продувочная 34-V-9015 34м3		Емкость продувочная 34-V-9015 34м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043905	Емкость подземная Е-15 10м3		Емкость подземная Е-15 10м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043906	Емкость накопительная Е-36 80м3		Емкость накопительная Е-36 80м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043907	Емкость хранения топлива S 0,5м3		Емкость хранения топлива S 0,5м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043908	Емкость накопительная ST-EN 30м3		Емкость накопительная ST-EN 30м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043909	Емкость хранения нефти ВХН-2,5К 2,5м3		Емкость хранения нефти ВХН-2,5К 2,5м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043910	Емкость доливная ПС-2001-25-ШО 25м3		Емкость доливная ПС-2001-25-ШО 25м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043911	Емкость хранения нефти ВХН-5.0К 5м3		Емкость хранения нефти ВХН-5.0К 5м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043912	Бак для воды ATV-1500 1,5м3		Бак для воды ATV-1500 1,5м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043913	Емкость на автомобильном шасси ЕТО 25м3		Емкость на автомобильном шасси ЕТО 25м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043914	Емкость хранения нефти ВХН-1,5К 1,5м3		Емкость хранения нефти ВХН-1,5К 1,5м3		108	00	3	Эталонная запись	21.04.2025
2004039900000000	Емкости прочие	6043915	Емкость аварийная ЕА-2 5м3		Емкость аварийная ЕА-2 5м3		108	00	3	Эталонная запись	21.04.2025
